case_id,split,split_ratio,rule_family,reference_proof_state,candidate_rule_id,material_type,action_type,stratification_key,row_index,fold_id,leakage_checked
CASE_2538,train,70/15/15,Montreal-inspired,confirmed_violation,MON_R05,refrigerant_stock,import,Montreal-inspired__confirmed_violation,2538,0,yes
CASE_2539,train,70/15/15,Minamata-inspired,confirmed_violation,MIN_R02,mercury_waste,waste_handling,Minamata-inspired__confirmed_violation,2539,0,yes
CASE_2540,train,70/15/15,Montreal-inspired,confirmed_violation,MON_R02,CFC_stock,production,Montreal-inspired__confirmed_violation,2540,0,yes
CASE_2541,train,70/15/15,Montreal-inspired,no_violation,MON_R04,ODS_blend,sale,Montreal-inspired__no_violation,2541,0,yes
CASE_2542,train,70/15/15,Rotterdam-inspired,confirmed_violation,ROT_R04,restricted_solvent,export,Rotterdam-inspired__confirmed_violation,2542,0,yes
CASE_2543,train,70/15/15,Stockholm-inspired,probable_violation,STO_R03,obsolete_pesticide_POP,disposal,Stockholm-inspired__probable_violation,2543,0,yes
CASE_2544,train,70/15/15,Basel-inspired,no_violation,BAS_R05,spent_acid,movement,Basel-inspired__no_violation,2544,0,yes
CASE_2545,train,70/15/15,Minamata-inspired,human_review_required,MIN_R05,mercury_air_emission,release,Minamata-inspired__human_review_required,2545,0,yes
CASE_2546,train,70/15/15,Stockholm-inspired,confirmed_violation,STO_R01,listed_POP,use,Stockholm-inspired__confirmed_violation,2546,0,yes
CASE_2548,train,70/15/15,Minamata-inspired,confirmed_violation,MIN_R04,mercury_contaminated_effluent,treatment,Minamata-inspired__confirmed_violation,2548,0,yes
CASE_2549,train,70/15/15,Montreal-inspired,no_violation,MON_R05,refrigerant_stock,import,Montreal-inspired__no_violation,2549,0,yes
CASE_2552,train,70/15/15,Stockholm-inspired,no_violation,STO_R05,restricted_flame_retardant,use,Stockholm-inspired__no_violation,2552,0,yes
CASE_2553,train,70/15/15,Rotterdam-inspired,confirmed_violation,ROT_R04,restricted_solvent,export,Rotterdam-inspired__confirmed_violation,2553,0,yes
CASE_2554,train,70/15/15,Basel-inspired,no_violation,BAS_R03,contaminated_sludge,transfer,Basel-inspired__no_violation,2554,0,yes
CASE_2555,train,70/15/15,Minamata-inspired,confirmed_violation,MIN_R04,mercury_contaminated_effluent,treatment,Minamata-inspired__confirmed_violation,2555,0,yes
CASE_2556,train,70/15/15,Stockholm-inspired,insufficient_evidence,STO_R04,POP_contaminated_material,treatment,Stockholm-inspired__insufficient_evidence,2556,0,yes
CASE_2559,train,70/15/15,Stockholm-inspired,no_violation,STO_R05,restricted_flame_retardant,use,Stockholm-inspired__no_violation,2559,0,yes
CASE_2562,train,70/15/15,Stockholm-inspired,insufficient_evidence,STO_R03,obsolete_pesticide_POP,disposal,Stockholm-inspired__insufficient_evidence,2562,0,yes
CASE_2563,train,70/15/15,Basel-inspired,human_review_required,BAS_R01,hazardous_waste,movement,Basel-inspired__human_review_required,2563,0,yes
CASE_2564,train,70/15/15,Stockholm-inspired,confirmed_violation,STO_R02,PCB_stock,storage,Stockholm-inspired__confirmed_violation,2564,0,yes
CASE_2565,train,70/15/15,Montreal-inspired,no_violation,MON_R01,controlled_ODS,import,Montreal-inspired__no_violation,2565,0,yes
CASE_2566,train,70/15/15,Stockholm-inspired,probable_violation,STO_R05,restricted_flame_retardant,use,Stockholm-inspired__probable_violation,2566,0,yes
CASE_2567,train,70/15/15,Basel-inspired,confirmed_violation,BAS_R04,e_waste_residue,disposal_transfer,Basel-inspired__confirmed_violation,2567,0,yes
CASE_2568,train,70/15/15,Stockholm-inspired,confirmed_violation,STO_R05,restricted_flame_retardant,use,Stockholm-inspired__confirmed_violation,2568,0,yes
CASE_2569,train,70/15/15,Stockholm-inspired,confirmed_violation,STO_R04,POP_contaminated_material,treatment,Stockholm-inspired__confirmed_violation,2569,0,yes
CASE_2570,train,70/15/15,Rotterdam-inspired,no_violation,ROT_R03,industrial_precursor,shipment,Rotterdam-inspired__no_violation,2570,0,yes
CASE_2572,train,70/15/15,Minamata-inspired,probable_violation,MIN_R04,mercury_contaminated_effluent,treatment,Minamata-inspired__probable_violation,2572,0,yes
CASE_2573,train,70/15/15,Basel-inspired,insufficient_evidence,BAS_R05,spent_acid,movement,Basel-inspired__insufficient_evidence,2573,0,yes
CASE_2574,train,70/15/15,Minamata-inspired,no_violation,MIN_R01,mercury_release,release,Minamata-inspired__no_violation,2574,0,yes
CASE_2575,train,70/15/15,Basel-inspired,confirmed_violation,BAS_R04,e_waste_residue,disposal_transfer,Basel-inspired__confirmed_violation,2575,0,yes
CASE_2576,train,70/15/15,Rotterdam-inspired,confirmed_violation,ROT_R05,listed_formulation,cross_border_sale,Rotterdam-inspired__confirmed_violation,2576,0,yes
CASE_2577,train,70/15/15,Rotterdam-inspired,no_violation,ROT_R01,listed_pesticide,export,Rotterdam-inspired__no_violation,2577,0,yes
CASE_2578,train,70/15/15,Minamata-inspired,confirmed_violation,MIN_R03,mercury_sludge,storage,Minamata-inspired__confirmed_violation,2578,0,yes
CASE_2579,train,70/15/15,Stockholm-inspired,probable_violation,STO_R02,PCB_stock,storage,Stockholm-inspired__probable_violation,2579,0,yes
CASE_2582,train,70/15/15,Montreal-inspired,probable_violation,MON_R02,CFC_stock,production,Montreal-inspired__probable_violation,2582,0,yes
CASE_2583,train,70/15/15,Minamata-inspired,confirmed_violation,MIN_R01,mercury_release,release,Minamata-inspired__confirmed_violation,2583,0,yes
CASE_2586,train,70/15/15,Minamata-inspired,probable_violation,MIN_R04,mercury_contaminated_effluent,treatment,Minamata-inspired__probable_violation,2586,0,yes
CASE_2587,train,70/15/15,Montreal-inspired,no_violation,MON_R03,HCFC_batch,use,Montreal-inspired__no_violation,2587,0,yes
CASE_2588,train,70/15/15,Basel-inspired,confirmed_violation,BAS_R01,hazardous_waste,movement,Basel-inspired__confirmed_violation,2588,0,yes
CASE_2590,train,70/15/15,Montreal-inspired,human_review_required,MON_R01,controlled_ODS,import,Montreal-inspired__human_review_required,2590,0,yes
CASE_2592,train,70/15/15,Montreal-inspired,confirmed_violation,MON_R04,ODS_blend,sale,Montreal-inspired__confirmed_violation,2592,0,yes
CASE_2593,train,70/15/15,Rotterdam-inspired,confirmed_violation,ROT_R04,restricted_solvent,export,Rotterdam-inspired__confirmed_violation,2593,0,yes
CASE_2594,train,70/15/15,Montreal-inspired,no_violation,MON_R05,refrigerant_stock,import,Montreal-inspired__no_violation,2594,0,yes
CASE_2595,train,70/15/15,Basel-inspired,insufficient_evidence,BAS_R05,spent_acid,movement,Basel-inspired__insufficient_evidence,2595,0,yes
CASE_2596,train,70/15/15,Stockholm-inspired,confirmed_violation,STO_R04,POP_contaminated_material,treatment,Stockholm-inspired__confirmed_violation,2596,0,yes
CASE_2597,train,70/15/15,Montreal-inspired,confirmed_violation,MON_R04,ODS_blend,sale,Montreal-inspired__confirmed_violation,2597,0,yes
CASE_2598,train,70/15/15,Stockholm-inspired,confirmed_violation,STO_R01,listed_POP,use,Stockholm-inspired__confirmed_violation,2598,0,yes
CASE_2599,train,70/15/15,Minamata-inspired,probable_violation,MIN_R01,mercury_release,release,Minamata-inspired__probable_violation,2599,0,yes
CASE_2600,train,70/15/15,Stockholm-inspired,no_violation,STO_R03,obsolete_pesticide_POP,disposal,Stockholm-inspired__no_violation,2600,0,yes
CASE_2601,train,70/15/15,Rotterdam-inspired,insufficient_evidence,ROT_R02,hazardous_chemical,cross_border_sale,Rotterdam-inspired__insufficient_evidence,2601,0,yes
CASE_2602,train,70/15/15,Basel-inspired,confirmed_violation,BAS_R01,hazardous_waste,movement,Basel-inspired__confirmed_violation,2602,0,yes
CASE_2604,train,70/15/15,Stockholm-inspired,insufficient_evidence,STO_R05,restricted_flame_retardant,use,Stockholm-inspired__insufficient_evidence,2604,0,yes
CASE_2605,train,70/15/15,Stockholm-inspired,probable_violation,STO_R05,restricted_flame_retardant,use,Stockholm-inspired__probable_violation,2605,0,yes
CASE_2606,train,70/15/15,Rotterdam-inspired,probable_violation,ROT_R01,listed_pesticide,export,Rotterdam-inspired__probable_violation,2606,0,yes
CASE_2607,train,70/15/15,Basel-inspired,probable_violation,BAS_R01,hazardous_waste,movement,Basel-inspired__probable_violation,2607,0,yes
CASE_2609,train,70/15/15,Rotterdam-inspired,no_violation,ROT_R03,industrial_precursor,shipment,Rotterdam-inspired__no_violation,2609,0,yes
CASE_2612,train,70/15/15,Minamata-inspired,probable_violation,MIN_R02,mercury_waste,waste_handling,Minamata-inspired__probable_violation,2612,0,yes
CASE_2613,train,70/15/15,Rotterdam-inspired,no_violation,ROT_R04,restricted_solvent,export,Rotterdam-inspired__no_violation,2613,0,yes
CASE_2614,train,70/15/15,Rotterdam-inspired,insufficient_evidence,ROT_R04,restricted_solvent,export,Rotterdam-inspired__insufficient_evidence,2614,0,yes
CASE_2617,train,70/15/15,Stockholm-inspired,insufficient_evidence,STO_R02,PCB_stock,storage,Stockholm-inspired__insufficient_evidence,2617,0,yes
CASE_2618,train,70/15/15,Basel-inspired,no_violation,BAS_R05,spent_acid,movement,Basel-inspired__no_violation,2618,0,yes
CASE_2620,train,70/15/15,Montreal-inspired,confirmed_violation,MON_R01,controlled_ODS,import,Montreal-inspired__confirmed_violation,2620,0,yes
CASE_2623,train,70/15/15,Stockholm-inspired,no_violation,STO_R01,listed_POP,use,Stockholm-inspired__no_violation,2623,0,yes
CASE_2624,train,70/15/15,Rotterdam-inspired,no_violation,ROT_R05,listed_formulation,cross_border_sale,Rotterdam-inspired__no_violation,2624,0,yes
CASE_2625,train,70/15/15,Basel-inspired,no_violation,BAS_R02,waste_solvent,export,Basel-inspired__no_violation,2625,0,yes
CASE_2626,train,70/15/15,Stockholm-inspired,probable_violation,STO_R03,obsolete_pesticide_POP,disposal,Stockholm-inspired__probable_violation,2626,0,yes
CASE_2627,train,70/15/15,Rotterdam-inspired,insufficient_evidence,ROT_R04,restricted_solvent,export,Rotterdam-inspired__insufficient_evidence,2627,0,yes
CASE_2628,train,70/15/15,Rotterdam-inspired,no_violation,ROT_R03,industrial_precursor,shipment,Rotterdam-inspired__no_violation,2628,0,yes
CASE_2629,train,70/15/15,Rotterdam-inspired,confirmed_violation,ROT_R04,restricted_solvent,export,Rotterdam-inspired__confirmed_violation,2629,0,yes
CASE_2630,train,70/15/15,Rotterdam-inspired,insufficient_evidence,ROT_R03,industrial_precursor,shipment,Rotterdam-inspired__insufficient_evidence,2630,0,yes
CASE_2633,train,70/15/15,Minamata-inspired,no_violation,MIN_R02,mercury_waste,waste_handling,Minamata-inspired__no_violation,2633,0,yes
CASE_2634,train,70/15/15,Stockholm-inspired,no_violation,STO_R03,obsolete_pesticide_POP,disposal,Stockholm-inspired__no_violation,2634,0,yes
CASE_2635,train,70/15/15,Basel-inspired,insufficient_evidence,BAS_R05,spent_acid,movement,Basel-inspired__insufficient_evidence,2635,0,yes
CASE_2636,train,70/15/15,Rotterdam-inspired,probable_violation,ROT_R04,restricted_solvent,export,Rotterdam-inspired__probable_violation,2636,0,yes
CASE_2637,train,70/15/15,Rotterdam-inspired,insufficient_evidence,ROT_R03,industrial_precursor,shipment,Rotterdam-inspired__insufficient_evidence,2637,0,yes
CASE_2638,train,70/15/15,Stockholm-inspired,insufficient_evidence,STO_R04,POP_contaminated_material,treatment,Stockholm-inspired__insufficient_evidence,2638,0,yes
CASE_2639,train,70/15/15,Basel-inspired,confirmed_violation,BAS_R05,spent_acid,movement,Basel-inspired__confirmed_violation,2639,0,yes
CASE_2640,train,70/15/15,Stockholm-inspired,human_review_required,STO_R03,obsolete_pesticide_POP,disposal,Stockholm-inspired__human_review_required,2640,0,yes
CASE_2641,train,70/15/15,Stockholm-inspired,no_violation,STO_R03,obsolete_pesticide_POP,disposal,Stockholm-inspired__no_violation,2641,0,yes
CASE_2642,train,70/15/15,Basel-inspired,human_review_required,BAS_R02,waste_solvent,export,Basel-inspired__human_review_required,2642,0,yes
CASE_2643,train,70/15/15,Basel-inspired,probable_violation,BAS_R01,hazardous_waste,movement,Basel-inspired__probable_violation,2643,0,yes
CASE_2644,train,70/15/15,Stockholm-inspired,confirmed_violation,STO_R02,PCB_stock,storage,Stockholm-inspired__confirmed_violation,2644,0,yes
CASE_2646,train,70/15/15,Minamata-inspired,confirmed_violation,MIN_R01,mercury_release,release,Minamata-inspired__confirmed_violation,2646,0,yes
CASE_2647,train,70/15/15,Minamata-inspired,confirmed_violation,MIN_R01,mercury_release,release,Minamata-inspired__confirmed_violation,2647,0,yes
CASE_2648,train,70/15/15,Stockholm-inspired,probable_violation,STO_R03,obsolete_pesticide_POP,disposal,Stockholm-inspired__probable_violation,2648,0,yes
CASE_2649,train,70/15/15,Basel-inspired,confirmed_violation,BAS_R05,spent_acid,movement,Basel-inspired__confirmed_violation,2649,0,yes
CASE_2651,train,70/15/15,Basel-inspired,confirmed_violation,BAS_R05,spent_acid,movement,Basel-inspired__confirmed_violation,2651,0,yes
CASE_2652,train,70/15/15,Montreal-inspired,confirmed_violation,MON_R05,refrigerant_stock,import,Montreal-inspired__confirmed_violation,2652,0,yes
CASE_2653,train,70/15/15,Montreal-inspired,insufficient_evidence,MON_R04,ODS_blend,sale,Montreal-inspired__insufficient_evidence,2653,0,yes
CASE_2654,train,70/15/15,Basel-inspired,probable_violation,BAS_R05,spent_acid,movement,Basel-inspired__probable_violation,2654,0,yes
CASE_2656,train,70/15/15,Stockholm-inspired,probable_violation,STO_R05,restricted_flame_retardant,use,Stockholm-inspired__probable_violation,2656,0,yes
CASE_2657,train,70/15/15,Minamata-inspired,probable_violation,MIN_R01,mercury_release,release,Minamata-inspired__probable_violation,2657,0,yes
CASE_2658,train,70/15/15,Minamata-inspired,probable_violation,MIN_R03,mercury_sludge,storage,Minamata-inspired__probable_violation,2658,0,yes
CASE_2660,train,70/15/15,Rotterdam-inspired,insufficient_evidence,ROT_R05,listed_formulation,cross_border_sale,Rotterdam-inspired__insufficient_evidence,2660,0,yes
CASE_2662,train,70/15/15,Basel-inspired,probable_violation,BAS_R03,contaminated_sludge,transfer,Basel-inspired__probable_violation,2662,0,yes
CASE_2664,train,70/15/15,Basel-inspired,human_review_required,BAS_R04,e_waste_residue,disposal_transfer,Basel-inspired__human_review_required,2664,0,yes
CASE_2665,train,70/15/15,Basel-inspired,insufficient_evidence,BAS_R04,e_waste_residue,disposal_transfer,Basel-inspired__insufficient_evidence,2665,0,yes
CASE_2666,train,70/15/15,Rotterdam-inspired,confirmed_violation,ROT_R01,listed_pesticide,export,Rotterdam-inspired__confirmed_violation,2666,0,yes
CASE_2667,train,70/15/15,Montreal-inspired,human_review_required,MON_R02,CFC_stock,production,Montreal-inspired__human_review_required,2667,0,yes
CASE_2668,train,70/15/15,Montreal-inspired,probable_violation,MON_R04,ODS_blend,sale,Montreal-inspired__probable_violation,2668,0,yes
CASE_2671,train,70/15/15,Rotterdam-inspired,confirmed_violation,ROT_R02,hazardous_chemical,cross_border_sale,Rotterdam-inspired__confirmed_violation,2671,0,yes
CASE_2672,train,70/15/15,Montreal-inspired,no_violation,MON_R03,HCFC_batch,use,Montreal-inspired__no_violation,2672,0,yes
CASE_2673,train,70/15/15,Minamata-inspired,insufficient_evidence,MIN_R01,mercury_release,release,Minamata-inspired__insufficient_evidence,2673,0,yes
CASE_2674,train,70/15/15,Rotterdam-inspired,insufficient_evidence,ROT_R03,industrial_precursor,shipment,Rotterdam-inspired__insufficient_evidence,2674,0,yes
CASE_2675,train,70/15/15,Montreal-inspired,no_violation,MON_R04,ODS_blend,sale,Montreal-inspired__no_violation,2675,0,yes
CASE_2677,train,70/15/15,Stockholm-inspired,probable_violation,STO_R02,PCB_stock,storage,Stockholm-inspired__probable_violation,2677,0,yes
CASE_2678,train,70/15/15,Rotterdam-inspired,probable_violation,ROT_R03,industrial_precursor,shipment,Rotterdam-inspired__probable_violation,2678,0,yes
CASE_2679,train,70/15/15,Montreal-inspired,confirmed_violation,MON_R03,HCFC_batch,use,Montreal-inspired__confirmed_violation,2679,0,yes
CASE_2681,train,70/15/15,Rotterdam-inspired,confirmed_violation,ROT_R02,hazardous_chemical,cross_border_sale,Rotterdam-inspired__confirmed_violation,2681,0,yes
CASE_2684,train,70/15/15,Basel-inspired,no_violation,BAS_R04,e_waste_residue,disposal_transfer,Basel-inspired__no_violation,2684,0,yes
CASE_2685,train,70/15/15,Basel-inspired,confirmed_violation,BAS_R03,contaminated_sludge,transfer,Basel-inspired__confirmed_violation,2685,0,yes
CASE_2686,train,70/15/15,Rotterdam-inspired,probable_violation,ROT_R02,hazardous_chemical,cross_border_sale,Rotterdam-inspired__probable_violation,2686,0,yes
CASE_2687,train,70/15/15,Basel-inspired,probable_violation,BAS_R01,hazardous_waste,movement,Basel-inspired__probable_violation,2687,0,yes
CASE_2688,train,70/15/15,Basel-inspired,human_review_required,BAS_R05,spent_acid,movement,Basel-inspired__human_review_required,2688,0,yes
CASE_2689,train,70/15/15,Stockholm-inspired,confirmed_violation,STO_R01,listed_POP,use,Stockholm-inspired__confirmed_violation,2689,0,yes
CASE_2690,train,70/15/15,Minamata-inspired,no_violation,MIN_R01,mercury_release,release,Minamata-inspired__no_violation,2690,0,yes
CASE_2691,train,70/15/15,Basel-inspired,probable_violation,BAS_R02,waste_solvent,export,Basel-inspired__probable_violation,2691,0,yes
CASE_2692,train,70/15/15,Minamata-inspired,insufficient_evidence,MIN_R01,mercury_release,release,Minamata-inspired__insufficient_evidence,2692,0,yes
CASE_2694,train,70/15/15,Montreal-inspired,confirmed_violation,MON_R03,HCFC_batch,use,Montreal-inspired__confirmed_violation,2694,0,yes
CASE_2697,train,70/15/15,Montreal-inspired,insufficient_evidence,MON_R03,HCFC_batch,use,Montreal-inspired__insufficient_evidence,2697,0,yes
CASE_2698,train,70/15/15,Rotterdam-inspired,probable_violation,ROT_R04,restricted_solvent,export,Rotterdam-inspired__probable_violation,2698,0,yes
CASE_2700,train,70/15/15,Stockholm-inspired,insufficient_evidence,STO_R02,PCB_stock,storage,Stockholm-inspired__insufficient_evidence,2700,0,yes
CASE_2701,train,70/15/15,Rotterdam-inspired,confirmed_violation,ROT_R02,hazardous_chemical,cross_border_sale,Rotterdam-inspired__confirmed_violation,2701,0,yes
CASE_2705,train,70/15/15,Montreal-inspired,insufficient_evidence,MON_R01,controlled_ODS,import,Montreal-inspired__insufficient_evidence,2705,0,yes
CASE_2708,train,70/15/15,Minamata-inspired,probable_violation,MIN_R03,mercury_sludge,storage,Minamata-inspired__probable_violation,2708,0,yes
CASE_2709,train,70/15/15,Basel-inspired,insufficient_evidence,BAS_R05,spent_acid,movement,Basel-inspired__insufficient_evidence,2709,0,yes
CASE_2710,train,70/15/15,Basel-inspired,probable_violation,BAS_R03,contaminated_sludge,transfer,Basel-inspired__probable_violation,2710,0,yes
CASE_2711,train,70/15/15,Minamata-inspired,probable_violation,MIN_R01,mercury_release,release,Minamata-inspired__probable_violation,2711,0,yes
CASE_2712,train,70/15/15,Montreal-inspired,confirmed_violation,MON_R02,CFC_stock,production,Montreal-inspired__confirmed_violation,2712,0,yes
CASE_2713,train,70/15/15,Minamata-inspired,probable_violation,MIN_R01,mercury_release,release,Minamata-inspired__probable_violation,2713,0,yes
CASE_2715,train,70/15/15,Basel-inspired,confirmed_violation,BAS_R02,waste_solvent,export,Basel-inspired__confirmed_violation,2715,0,yes
CASE_2716,train,70/15/15,Montreal-inspired,insufficient_evidence,MON_R01,controlled_ODS,import,Montreal-inspired__insufficient_evidence,2716,0,yes
CASE_2717,train,70/15/15,Minamata-inspired,confirmed_violation,MIN_R02,mercury_waste,waste_handling,Minamata-inspired__confirmed_violation,2717,0,yes
CASE_2718,train,70/15/15,Stockholm-inspired,confirmed_violation,STO_R03,obsolete_pesticide_POP,disposal,Stockholm-inspired__confirmed_violation,2718,0,yes
CASE_2720,train,70/15/15,Basel-inspired,no_violation,BAS_R03,contaminated_sludge,transfer,Basel-inspired__no_violation,2720,0,yes
CASE_2721,train,70/15/15,Stockholm-inspired,no_violation,STO_R02,PCB_stock,storage,Stockholm-inspired__no_violation,2721,0,yes
CASE_2722,train,70/15/15,Rotterdam-inspired,no_violation,ROT_R05,listed_formulation,cross_border_sale,Rotterdam-inspired__no_violation,2722,0,yes
CASE_2724,train,70/15/15,Stockholm-inspired,no_violation,STO_R05,restricted_flame_retardant,use,Stockholm-inspired__no_violation,2724,0,yes
CASE_2725,train,70/15/15,Rotterdam-inspired,human_review_required,ROT_R04,restricted_solvent,export,Rotterdam-inspired__human_review_required,2725,0,yes
CASE_2726,train,70/15/15,Rotterdam-inspired,no_violation,ROT_R03,industrial_precursor,shipment,Rotterdam-inspired__no_violation,2726,0,yes
CASE_2727,train,70/15/15,Stockholm-inspired,insufficient_evidence,STO_R02,PCB_stock,storage,Stockholm-inspired__insufficient_evidence,2727,0,yes
CASE_2729,train,70/15/15,Minamata-inspired,confirmed_violation,MIN_R04,mercury_contaminated_effluent,treatment,Minamata-inspired__confirmed_violation,2729,0,yes
CASE_2730,train,70/15/15,Montreal-inspired,confirmed_violation,MON_R04,ODS_blend,sale,Montreal-inspired__confirmed_violation,2730,0,yes
CASE_2732,train,70/15/15,Stockholm-inspired,confirmed_violation,STO_R05,restricted_flame_retardant,use,Stockholm-inspired__confirmed_violation,2732,0,yes
CASE_2734,train,70/15/15,Montreal-inspired,confirmed_violation,MON_R05,refrigerant_stock,import,Montreal-inspired__confirmed_violation,2734,0,yes
CASE_2735,train,70/15/15,Basel-inspired,insufficient_evidence,BAS_R05,spent_acid,movement,Basel-inspired__insufficient_evidence,2735,0,yes
CASE_2736,train,70/15/15,Montreal-inspired,no_violation,MON_R03,HCFC_batch,use,Montreal-inspired__no_violation,2736,0,yes
CASE_2738,train,70/15/15,Rotterdam-inspired,confirmed_violation,ROT_R04,restricted_solvent,export,Rotterdam-inspired__confirmed_violation,2738,0,yes
CASE_2739,train,70/15/15,Minamata-inspired,confirmed_violation,MIN_R01,mercury_release,release,Minamata-inspired__confirmed_violation,2739,0,yes
CASE_2740,train,70/15/15,Basel-inspired,probable_violation,BAS_R03,contaminated_sludge,transfer,Basel-inspired__probable_violation,2740,0,yes
CASE_2742,train,70/15/15,Rotterdam-inspired,confirmed_violation,ROT_R02,hazardous_chemical,cross_border_sale,Rotterdam-inspired__confirmed_violation,2742,0,yes
CASE_2743,train,70/15/15,Basel-inspired,insufficient_evidence,BAS_R05,spent_acid,movement,Basel-inspired__insufficient_evidence,2743,0,yes
CASE_2745,train,70/15/15,Basel-inspired,human_review_required,BAS_R04,e_waste_residue,disposal_transfer,Basel-inspired__human_review_required,2745,0,yes
CASE_2746,train,70/15/15,Rotterdam-inspired,insufficient_evidence,ROT_R01,listed_pesticide,export,Rotterdam-inspired__insufficient_evidence,2746,0,yes
CASE_2747,train,70/15/15,Basel-inspired,insufficient_evidence,BAS_R03,contaminated_sludge,transfer,Basel-inspired__insufficient_evidence,2747,0,yes
CASE_2749,train,70/15/15,Basel-inspired,confirmed_violation,BAS_R04,e_waste_residue,disposal_transfer,Basel-inspired__confirmed_violation,2749,0,yes
CASE_2750,train,70/15/15,Rotterdam-inspired,no_violation,ROT_R02,hazardous_chemical,cross_border_sale,Rotterdam-inspired__no_violation,2750,0,yes
CASE_2751,train,70/15/15,Minamata-inspired,no_violation,MIN_R04,mercury_contaminated_effluent,treatment,Minamata-inspired__no_violation,2751,0,yes
CASE_2752,train,70/15/15,Minamata-inspired,insufficient_evidence,MIN_R03,mercury_sludge,storage,Minamata-inspired__insufficient_evidence,2752,0,yes
CASE_2754,train,70/15/15,Minamata-inspired,insufficient_evidence,MIN_R03,mercury_sludge,storage,Minamata-inspired__insufficient_evidence,2754,0,yes
CASE_2755,train,70/15/15,Basel-inspired,human_review_required,BAS_R02,waste_solvent,export,Basel-inspired__human_review_required,2755,0,yes
CASE_2756,train,70/15/15,Basel-inspired,human_review_required,BAS_R01,hazardous_waste,movement,Basel-inspired__human_review_required,2756,0,yes
CASE_2757,train,70/15/15,Stockholm-inspired,no_violation,STO_R02,PCB_stock,storage,Stockholm-inspired__no_violation,2757,0,yes
CASE_2759,train,70/15/15,Minamata-inspired,no_violation,MIN_R03,mercury_sludge,storage,Minamata-inspired__no_violation,2759,0,yes
CASE_2760,train,70/15/15,Minamata-inspired,confirmed_violation,MIN_R04,mercury_contaminated_effluent,treatment,Minamata-inspired__confirmed_violation,2760,0,yes
CASE_2761,train,70/15/15,Basel-inspired,confirmed_violation,BAS_R04,e_waste_residue,disposal_transfer,Basel-inspired__confirmed_violation,2761,0,yes
CASE_2762,train,70/15/15,Rotterdam-inspired,probable_violation,ROT_R01,listed_pesticide,export,Rotterdam-inspired__probable_violation,2762,0,yes
CASE_2763,train,70/15/15,Stockholm-inspired,probable_violation,STO_R04,POP_contaminated_material,treatment,Stockholm-inspired__probable_violation,2763,0,yes
CASE_2764,train,70/15/15,Rotterdam-inspired,confirmed_violation,ROT_R01,listed_pesticide,export,Rotterdam-inspired__confirmed_violation,2764,0,yes
CASE_2765,train,70/15/15,Rotterdam-inspired,probable_violation,ROT_R01,listed_pesticide,export,Rotterdam-inspired__probable_violation,2765,0,yes
CASE_2767,train,70/15/15,Montreal-inspired,human_review_required,MON_R01,controlled_ODS,import,Montreal-inspired__human_review_required,2767,0,yes
CASE_2768,train,70/15/15,Minamata-inspired,confirmed_violation,MIN_R03,mercury_sludge,storage,Minamata-inspired__confirmed_violation,2768,0,yes
CASE_2769,train,70/15/15,Stockholm-inspired,insufficient_evidence,STO_R05,restricted_flame_retardant,use,Stockholm-inspired__insufficient_evidence,2769,0,yes
CASE_2770,train,70/15/15,Rotterdam-inspired,insufficient_evidence,ROT_R05,listed_formulation,cross_border_sale,Rotterdam-inspired__insufficient_evidence,2770,0,yes
CASE_2772,train,70/15/15,Rotterdam-inspired,human_review_required,ROT_R05,listed_formulation,cross_border_sale,Rotterdam-inspired__human_review_required,2772,0,yes
CASE_2773,train,70/15/15,Stockholm-inspired,confirmed_violation,STO_R01,listed_POP,use,Stockholm-inspired__confirmed_violation,2773,0,yes
CASE_2774,train,70/15/15,Basel-inspired,insufficient_evidence,BAS_R03,contaminated_sludge,transfer,Basel-inspired__insufficient_evidence,2774,0,yes
CASE_2775,train,70/15/15,Stockholm-inspired,human_review_required,STO_R04,POP_contaminated_material,treatment,Stockholm-inspired__human_review_required,2775,0,yes
CASE_2776,train,70/15/15,Rotterdam-inspired,no_violation,ROT_R03,industrial_precursor,shipment,Rotterdam-inspired__no_violation,2776,0,yes
CASE_2777,train,70/15/15,Basel-inspired,no_violation,BAS_R05,spent_acid,movement,Basel-inspired__no_violation,2777,0,yes
CASE_2779,train,70/15/15,Rotterdam-inspired,insufficient_evidence,ROT_R03,industrial_precursor,shipment,Rotterdam-inspired__insufficient_evidence,2779,0,yes
CASE_2780,train,70/15/15,Minamata-inspired,no_violation,MIN_R04,mercury_contaminated_effluent,treatment,Minamata-inspired__no_violation,2780,0,yes
CASE_2781,train,70/15/15,Minamata-inspired,insufficient_evidence,MIN_R04,mercury_contaminated_effluent,treatment,Minamata-inspired__insufficient_evidence,2781,0,yes
CASE_2782,train,70/15/15,Stockholm-inspired,no_violation,STO_R04,POP_contaminated_material,treatment,Stockholm-inspired__no_violation,2782,0,yes
CASE_2784,train,70/15/15,Rotterdam-inspired,probable_violation,ROT_R02,hazardous_chemical,cross_border_sale,Rotterdam-inspired__probable_violation,2784,0,yes
CASE_2785,train,70/15/15,Basel-inspired,insufficient_evidence,BAS_R04,e_waste_residue,disposal_transfer,Basel-inspired__insufficient_evidence,2785,0,yes
CASE_2786,train,70/15/15,Basel-inspired,insufficient_evidence,BAS_R01,hazardous_waste,movement,Basel-inspired__insufficient_evidence,2786,0,yes
